Gene_ID,Drug_ID,Association_Label,drug_emb_index,prot_emb_index
PA154,PA449748,1,7750,7750
PA155,PA449748,1,7751,7751
PA182,PA449748,1,7752,7752
PA24429,PA449748,1,7753,7753
PA26091,PA449748,1,7754,7754
PA27848,PA449748,1,7755,7755
PA27886,PA449748,1,7756,7756
PA28162,PA449748,1,7757,7757
PA31768,PA449748,1,7758,7758
PA33919,PA449748,1,7759,7759
PA34183,PA449748,1,7760,7760
PA35026,PA449748,1,7761,7761
PA35057,PA449748,1,7762,7762
PA359,PA449748,0,7763,7763
PA386,PA449748,1,7764,7764
PA390,PA449748,1,7765,7765
PA426,PA449748,1,7766,7766
PA435,PA449748,1,7767,7767
PA126,PA450572,1,7768,7768
PA27112,PA450572,1,7769,7769
PA38592,PA448073,1,7770,7770
PA38592,PA448492,1,7771,7771
PA38592,PA449165,1,7772,7772
PA38592,PA449212,1,7773,7773
PA38592,PA451096,1,7774,7774
PA38592,PA451879,1,7775,7775
PA35056,PA451156,0,7776,7776
PA35072,PA451156,1,7777,7777
PA116,PA143485705,1,7778,7778
PA126,PA143485705,1,7779,7779
PA139,PA143485705,0,7780,7780
PA267,PA143485705,1,7781,7781
PA26840,PA143485705,1,7782,7782
PA35004,PA143485705,1,7783,7783
PA35056,PA143485705,0,7784,7784
PA390,PA143485705,1,7785,7785
PA134865839,PA164742950,1,7786,7786
PA128,PA134687947,1,7787,7787
PA123,PA449527,1,7788,7788
PA131,PA449527,1,7789,7789
PA37301,PA448082,1,7790,7790
PA131,PA449160,1,7791,7791
PA25321,PA10804,1,7792,7792
PA25321,PA162372878,1,7793,7793
PA25321,PA165958345,1,7794,7794
PA25321,PA165980594,1,7795,7795
PA25321,PA166114906,1,7796,7796
PA25321,PA166114929,1,7797,7797
PA25321,PA166129524,1,7798,7798
PA25321,PA166177510,1,7799,7799
PA25321,PA166268841,1,7800,7800
PA25321,PA448691,1,7801,7801
PA25321,PA451879,1,7802,7802
PA116,PA10204,1,7803,7803
PA134952671,PA10204,1,7804,7804
PA166049147,PA10204,1,7805,7805
PA388,PA10204,1,7806,7806
PA390,PA10204,1,7807,7807
PA397,PA10204,0,7808,7808
PA134952671,PA164749390,1,7809,7809
PA154,PA164749390,1,7810,7810
PA166049147,PA164749390,0,7811,7811
PA227,PA164749390,1,7812,7812
PA29973,PA164749390,1,7813,7813
PA35055,PA164749390,1,7814,7814
PA35056,PA164749390,1,7815,7815
PA37301,PA164749390,1,7816,7816
PA7360,PA164749390,1,7817,7817
PA124,PA449233,0,7818,7818
PA128,PA449233,1,7819,7819
PA130,PA449233,1,7820,7820
PA267,PA449233,1,7821,7821
PA27093,PA449233,1,7822,7822
PA310,PA449233,1,7823,7823
PA31891,PA449233,1,7824,7824
PA124,PA451608,1,7825,7825
PA130,PA451608,1,7826,7826
PA26491,PA164712720,1,7827,7827
PA26491,PA164712950,1,7828,7828
PA26491,PA164776637,1,7829,7829
PA26491,PA164781343,0,7830,7830
PA26491,PA166268781,1,7831,7831
PA26491,PA166277861,1,7832,7832
PA26491,PA166313325,1,7833,7833
PA26491,PA166328901,1,7834,7834
PA26491,PA448073,1,7835,7835
PA26491,PA448687,0,7836,7836
PA26491,PA449072,1,7837,7837
PA26491,PA450626,0,7838,7838
PA212,PA165817950,1,7839,7839
PA25302,PA166313341,1,7840,7840
PA25302,PA448803,1,7841,7841
PA25302,PA449383,1,7842,7842
PA25302,PA450761,1,7843,7843
PA25302,PA451241,1,7844,7844
PA25302,PA451879,1,7845,7845
PA25302,PA451999,1,7846,7846
PA38657,PA448681,1,7847,7847
PA38657,PA449661,1,7848,7848
PA38657,PA449686,1,7849,7849
PA38657,PA450601,1,7850,7850
PA38657,PA451749,1,7851,7851
PA38657,PA452347,1,7852,7852
PA139,PA10026,1,7853,7853
PA139,PA10407,0,7854,7854
PA139,PA143485705,0,7855,7855
PA139,PA151249535,0,7856,7856
PA139,PA164712308,1,7857,7857
PA139,PA164712372,1,7858,7858
PA139,PA164712535,0,7859,7859
PA139,PA164713347,1,7860,7860
PA139,PA166128370,1,7861,7861
PA139,PA448031,1,7862,7862
PA139,PA448388,0,7863,7863
PA139,PA448497,1,7864,7864
PA139,PA448499,0,7865,7865
PA139,PA448500,1,7866,7866
PA139,PA448561,0,7867,7867
PA139,PA448682,1,7868,7868
PA139,PA448687,1,7869,7869
PA139,PA448765,1,7870,7870
PA139,PA448780,1,7871,7871
PA139,PA448970,0,7872,7872
PA139,PA449061,1,7873,7873
PA139,PA449319,0,7874,7874
PA139,PA449456,1,7875,7875
PA139,PA449673,1,7876,7876
PA139,PA449688,1,7877,7877
PA139,PA449719,1,7878,7878
PA139,PA449899,1,7879,7879
PA139,PA450037,0,7880,7880
PA139,PA450084,0,7881,7881
PA139,PA450242,0,7882,7882
PA139,PA450268,0,7883,7883
PA139,PA450631,1,7884,7884
PA139,PA450649,1,7885,7885
PA139,PA450688,1,7886,7886
PA139,PA450877,1,7887,7887
PA139,PA451089,1,7888,7888
PA139,PA451201,1,7889,7889
PA139,PA451205,0,7890,7890
PA139,PA451223,0,7891,7891
PA139,PA451257,1,7892,7892
PA139,PA451333,1,7893,7893
PA139,PA451346,1,7894,7894
PA139,PA451406,1,7895,7895
PA139,PA451483,0,7896,7896
PA139,PA451578,1,7897,7897
PA139,PA451733,1,7898,7898
PA139,PA451868,1,7899,7899
PA139,PA451974,1,7900,7900
PA139,PA452229,0,7901,7901
PA37183,PA164748728,1,7902,7902
PA37183,PA165958521,1,7903,7903
PA37183,PA166104276,1,7904,7904
PA37183,PA448320,1,7905,7905
PA37183,PA449167,1,7906,7906
PA37183,PA450428,1,7907,7907
PA37183,PA450566,1,7908,7908
PA37183,PA450732,1,7909,7909
PA37183,PA451221,1,7910,7910
PA37183,PA451257,1,7911,7911
PA37183,PA451365,1,7912,7912
PA37183,PA451578,1,7913,7913
PA37183,PA451846,1,7914,7914
PA128,PA450705,0,7915,7915
PA130,PA450705,1,7916,7916
PA131,PA450705,1,7917,7917
PA267,PA450705,1,7918,7918
PA312,PA450705,1,7919,7919
PA34335,PA166235321,1,7920,7920
PA34323,PA10026,1,7921,7921
PA34323,PA450688,1,7922,7922
PA34323,PA450882,1,7923,7923
PA34323,PA451201,1,7924,7924
PA34323,PA451257,1,7925,7925
PA124,PA452632,0,7926,7926
PA126,PA452632,0,7927,7927
PA27121,PA452632,1,7928,7928
PA55,PA452632,1,7929,7929
PA134952671,PA10204,1,7930,7930
PA134952671,PA164749390,1,7931,7931
PA134952671,PA164784024,1,7932,7932
PA134952671,PA165948902,1,7933,7933
PA134952671,PA165958354,1,7934,7934
PA134952671,PA166122590,1,7935,7935
PA134952671,PA166122593,1,7936,7936
PA134952671,PA166128130,1,7937,7937
PA134952671,PA166128132,1,7938,7938
PA134952671,PA166128166,1,7939,7939
PA134952671,PA166128167,1,7940,7940
PA134952671,PA166160002,1,7941,7941
PA134952671,PA166163408,1,7942,7942
PA134952671,PA166163411,1,7943,7943
PA134952671,PA166163415,1,7944,7944
PA134952671,PA166163416,1,7945,7945
PA134952671,PA166163427,1,7946,7946
PA134952671,PA166163438,1,7947,7947
PA134952671,PA166171182,1,7948,7948
PA134952671,PA166177517,1,7949,7949
PA134952671,PA448500,1,7950,7950
PA134952671,PA451241,1,7951,7951
PA134952671,PA451999,1,7952,7952
PA31817,PA166328881,1,7953,7953
PA31818,PA166328881,1,7954,7954
PA34633,PA166328881,1,7955,7955
PA25294,PA166182885,1,7956,7956
PA27331,PA166182885,1,7957,7957
PA28469,PA166182885,1,7958,7958
PA28130,PA164924492,1,7959,7959
PA30086,PA164924492,1,7960,7960
PA126,PA166225041,1,7961,7961
PA28181,PA166182767,1,7962,7962
PA26492,PA164776637,1,7963,7963
PA26492,PA166268781,1,7964,7964
PA26492,PA166277861,1,7965,7965
PA26492,PA166313325,1,7966,7966
PA26492,PA166328901,1,7967,7967
PA29549,PA164778866,1,7968,7968
PA27832,PA448964,1,7969,7969
PA27832,PA449061,1,7970,7970
PA27832,PA449841,1,7971,7971
PA27832,PA450688,1,7972,7972
PA27832,PA451201,1,7973,7973
PA27832,PA451257,1,7974,7974
PA27832,PA451771,1,7975,7975
PA124,PA451124,1,7976,7976
PA130,PA451124,1,7977,7977
PA28469,PA451124,1,7978,7978
PA329,PA451124,1,7979,7979
PA130,PA451788,1,7980,7980
PA28469,PA451788,1,7981,7981
PA28181,PA166153473,1,7982,7982
PA36679,PA166153473,1,7983,7983
PA183,PA451224,1,7984,7984
PA267,PA451224,1,7985,7985
PA329,PA451224,1,7986,7986
PA130,PA449011,1,7987,7987
PA212,PA449011,0,7988,7988
PA26091,PA164713176,1,7989,7989
PA26091,PA449383,1,7990,7990
PA26091,PA449748,1,7991,7991
PA26091,PA450761,1,7992,7992
PA26091,PA451881,1,7993,7993
PA293,PA164712669,1,7994,7994
PA28725,PA165958346,1,7995,7995
PA24597,PA164712344,1,7996,7996
PA24597,PA449396,1,7997,7997
PA24597,PA449470,1,7998,7998
PA24597,PA450121,1,7999,7999
PA24597,PA450431,1,8000,8000
PA24597,PA450649,1,8001,8001
PA24597,PA450935,1,8002,8002
PA212,PA450555,1,8003,8003
PA28469,PA450555,1,8004,8004
PA420,PA450555,1,8005,8005
PA28130,PA128406956,1,8006,8006
PA28130,PA164746311,1,8007,8007
PA28130,PA164924492,1,8008,8008
PA28130,PA449165,1,8009,8009
PA28130,PA450428,1,8010,8010
PA134971947,PA165945763,1,8011,8011
PA128,PA166189803,1,8012,8012
PA267,PA151917011,1,8013,8013
PA123,PA165260403,1,8014,8014
PA130,PA165260403,1,8015,8015
PA131,PA165260403,1,8016,8016
PA134865839,PA166184379,1,8017,8017
PA420,PA166184379,0,8018,8018
PA24719,PA166182743,1,8019,8019
PA34633,PA166182743,1,8020,8020
PA37174,PA165958521,1,8021,8021
PA37178,PA165958521,1,8022,8022
PA37179,PA165958521,1,8023,8023
PA37180,PA165958521,1,8024,8024
PA37181,PA165958521,1,8025,8025
PA37182,PA165958521,1,8026,8026
PA37183,PA165958521,1,8027,8027
PA419,PA165958521,1,8028,8028
PA420,PA165958521,1,8029,8029
PA122,PA449130,1,8030,8030
PA35055,PA10026,0,8031,8031
PA35055,PA10066,0,8032,8032
PA35055,PA10074,0,8033,8033
PA35055,PA152241907,1,8034,8034
PA35055,PA153561371,1,8035,8035
PA35055,PA164742987,1,8036,8036
PA35055,PA164749390,1,8037,8037
PA35055,PA164781042,1,8038,8038
PA35055,PA164783479,0,8039,8039
PA35055,PA164784024,1,8040,8040
PA35055,PA166182718,1,8041,8041
PA35055,PA166277741,1,8042,8042
PA35055,PA448015,0,8043,8043
PA35055,PA448320,0,8044,8044
PA35055,PA448385,0,8045,8045
PA35055,PA448406,1,8046,8046
PA35055,PA448687,0,8047,8047
PA35055,PA448689,0,8048,8048
PA35055,PA448785,0,8049,8049
PA35055,PA449015,0,8050,8050
PA35055,PA449211,1,8051,8051
PA35055,PA449283,0,8052,8052
PA35055,PA449594,1,8053,8053
PA35055,PA449673,0,8054,8054
PA35055,PA450164,0,8055,8055
PA35055,PA450206,1,8056,8056
PA35055,PA450413,1,8057,8057
PA35055,PA450522,0,8058,8058
PA35055,PA450530,0,8059,8059
PA35055,PA450616,1,8060,8060
PA35055,PA450657,0,8061,8061
PA35055,PA450688,0,8062,8062
PA35055,PA450732,0,8063,8063
PA35055,PA450801,0,8064,8064
PA35055,PA450911,1,8065,8065
PA35055,PA450947,0,8066,8066
PA35055,PA451201,0,8067,8067
PA35055,PA451241,1,8068,8068
PA35055,PA451257,0,8069,8069
PA35055,PA451333,0,8070,8070
PA35055,PA451614,1,8071,8071
PA35055,PA451632,1,8072,8072
PA35055,PA451686,1,8073,8073
PA35055,PA451744,0,8074,8074
PA35055,PA451846,0,8075,8075
PA35055,PA451850,1,8076,8076
PA35055,PA451866,0,8077,8077
PA35055,PA451974,0,8078,8078
PA35055,PA451978,1,8079,8079
PA35056,PA166184501,1,8080,8080
PA28469,PA164746760,1,8081,8081
PA131,PA451300,1,8082,8082
PA39,PA451300,1,8083,8083
PA124,PA166110257,1,8084,8084
PA128,PA166115580,1,8085,8085
PA28469,PA166115580,1,8086,8086
PA124,PA166124478,1,8087,8087
PA126,PA166124478,1,8088,8088
PA128,PA166124478,0,8089,8089
PA130,PA166124478,0,8090,8090
PA131,PA166124478,1,8091,8091
PA205,PA448006,1,8092,8092
PA205,PA448497,1,8093,8093
PA205,PA449053,1,8094,8094
PA205,PA449483,1,8095,8095
PA205,PA451698,1,8096,8096
PA28469,PA450457,0,8097,8097
PA34896,PA164749136,1,8098,8098
PA85,PA164749136,1,8099,8099
PA28469,PA450684,1,8100,8100
PA227,PA166268802,1,8101,8101
PA50,PA166268802,1,8102,8102
PA27093,PA10026,0,8103,8103
PA27093,PA10035,1,8104,8104
PA27093,PA10066,0,8105,8105
PA27093,PA10074,0,8106,8106
PA27093,PA10804,1,8107,8107
PA27093,PA134687924,1,8108,8108
PA27093,PA164746058,1,8109,8109
PA27093,PA164760843,1,8110,8110
PA27093,PA164783479,0,8111,8111
PA27093,PA165110351,1,8112,8112
PA27093,PA165946873,1,8113,8113
PA27093,PA166163418,1,8114,8114
PA27093,PA448015,1,8115,8115
PA27093,PA448385,0,8116,8116
PA27093,PA448685,1,8117,8117
PA27093,PA448687,0,8118,8118
PA27093,PA448689,0,8119,8119
PA27093,PA448710,0,8120,8120
PA27093,PA448785,0,8121,8121
PA27093,PA449015,0,8122,8122
PA27093,PA449048,1,8123,8123
PA27093,PA449053,1,8124,8124
PA27093,PA449061,1,8125,8125
PA27093,PA449197,1,8126,8126
PA27093,PA449233,1,8127,8127
PA27093,PA449283,0,8128,8128
PA27093,PA449409,1,8129,8129
PA27093,PA449673,0,8130,8130
PA27093,PA449690,1,8131,8131
PA27093,PA449969,1,8132,8132
PA27093,PA450164,0,8133,8133
PA27093,PA450180,1,8134,8134
PA27093,PA450192,1,8135,8135
PA27093,PA450401,1,8136,8136
PA27093,PA450522,0,8137,8137
PA27093,PA450530,0,8138,8138
PA27093,PA450657,0,8139,8139
PA27093,PA450688,0,8140,8140
PA27093,PA450704,1,8141,8141
PA27093,PA450732,0,8142,8142
PA27093,PA450801,0,8143,8143
PA27093,PA450947,0,8144,8144
PA27093,PA451103,1,8145,8145
PA27093,PA451145,1,8146,8146
PA27093,PA451201,0,8147,8147
PA27093,PA451257,0,8148,8148
PA27093,PA451333,0,8149,8149
PA27093,PA451581,1,8150,8150
PA27093,PA451647,1,8151,8151
PA27093,PA451744,0,8152,8152
PA27093,PA451846,0,8153,8153
PA27093,PA451866,0,8154,8154
PA27093,PA451906,1,8155,8155
PA27093,PA451974,0,8156,8156
PA27093,PA452233,1,8157,8157
PA27093,PA452604,1,8158,8158
PA27093,PA452618,1,8159,8159
PA28469,PA166184496,1,8160,8160
PA369,PA128406956,1,8161,8161
PA369,PA164713176,1,8162,8162
PA369,PA166122986,1,8163,8163
PA369,PA449014,1,8164,8164
PA369,PA449165,1,8165,8165
PA369,PA449412,1,8166,8166
PA124,PA451741,0,8167,8167
PA126,PA450268,0,8168,8168
PA130,PA450268,1,8169,8169
PA131,PA450268,1,8170,8170
PA139,PA450268,0,8171,8171
PA267,PA450268,1,8172,8172
PA361,PA450268,1,8173,8173
PA420,PA450268,1,8174,8174
PA43,PA450268,1,8175,8175
PA24413,PA166114906,1,8176,8176
PA25321,PA166114906,1,8177,8177
PA244,PA130620651,1,8178,8178
PA244,PA164712863,1,8179,8179
PA244,PA165980594,1,8180,8180
PA244,PA449383,1,8181,8181
PA244,PA449412,1,8182,8182
PA244,PA450085,1,8183,8183
PA244,PA450163,1,8184,8184
PA244,PA450264,1,8185,8185
PA244,PA450428,1,8186,8186
PA244,PA450546,1,8187,8187
PA244,PA450761,1,8188,8188
PA244,PA451260,1,8189,8189
PA244,PA451879,1,8190,8190
PA244,PA451954,1,8191,8191
PA378,PA164924486,1,8192,8192
PA35068,PA164712830,0,8193,8193
PA35072,PA164712830,1,8194,8194
PA18,PA166182002,1,8195,8195
PA34896,PA449461,1,8196,8196
PA85,PA449461,1,8197,8197
PA267,PA451236,1,8198,8198
PA378,PA451236,1,8199,8199
PA37180,PA165958521,1,8200,8200
PA37180,PA448320,1,8201,8201
PA37180,PA450428,1,8202,8202
PA37180,PA451257,1,8203,8203
PA37180,PA451846,1,8204,8204
PA117,PA166320921,1,8205,8205
PA134865839,PA10816,1,8206,8206
PA378,PA450131,1,8207,8207
PA125,PA164746311,1,8208,8208
PA130,PA164746311,0,8209,8209
PA131,PA164746311,0,8210,8210
PA156,PA164746311,1,8211,8211
PA267,PA164746311,1,8212,8212
PA27844,PA164746311,1,8213,8213
PA27886,PA164746311,1,8214,8214
PA28130,PA164746311,1,8215,8215
PA271,PA451140,1,8216,8216
PA33392,PA451140,1,8217,8217
PA36601,PA451140,1,8218,8218
PA143,PA164712913,1,8219,8219
PA121,PA452620,0,8220,8220
PA134956204,PA452620,1,8221,8221
PA145,PA452620,1,8222,8222
PA359,PA452620,0,8223,8223
PA7360,PA452620,1,8224,8224
PA261,PA449015,1,8225,8225
PA261,PA449247,1,8226,8226
PA261,PA449673,1,8227,8227
PA261,PA450466,1,8228,8228
PA261,PA452229,1,8229,8229
PA124,PA450374,1,8230,8230
PA359,PA10810,0,8231,8231
PA359,PA128406956,0,8232,8232
PA359,PA130232992,0,8233,8233
PA359,PA131285527,0,8234,8234
PA359,PA131625240,1,8235,8235
PA359,PA150595617,1,8236,8236
PA359,PA151917012,1,8237,8237
PA359,PA164777036,1,8238,8238
PA359,PA166182862,1,8239,8239
PA359,PA166182863,1,8240,8240
PA359,PA166182864,1,8241,8241
PA359,PA448492,1,8242,8242
PA359,PA448515,1,8243,8243
PA359,PA448771,0,8244,8244
PA359,PA448803,0,8245,8245
PA359,PA449014,0,8246,8246
PA359,PA449165,1,8247,8247
PA359,PA449177,1,8248,8248
PA359,PA449212,1,8249,8249
PA359,PA449383,0,8250,8250
PA359,PA449412,1,8251,8251
PA359,PA449476,0,8252,8252
PA359,PA449552,1,8253,8253
PA359,PA449692,1,8254,8254
PA359,PA449748,0,8255,8255
PA359,PA450085,1,8256,8256
PA359,PA450198,0,8257,8257
PA359,PA450379,0,8258,8258
PA359,PA450428,0,8259,8259
PA359,PA450761,0,8260,8260
PA359,PA451100,1,8261,8261
PA359,PA451547,1,8262,8262
PA359,PA451743,0,8263,8263
PA359,PA451879,0,8264,8264
PA359,PA451881,1,8265,8265
PA359,PA451996,1,8266,8266
PA359,PA452620,0,8267,8267
PA359,PA452621,1,8268,8268
PA28469,PA164748741,1,8269,8269
PA166,PA130620651,1,8270,8270
PA166,PA134308647,1,8271,8271
PA166,PA152432599,1,8272,8272
PA166,PA449212,1,8273,8273
PA166,PA450626,1,8274,8274
PA166,PA450688,1,8275,8275
PA166,PA451565,1,8276,8276
PA166,PA451581,1,8277,8277
PA128,PA166177519,1,8278,8278
PA117,PA448084,1,8279,8279
PA131,PA448084,1,8280,8280
PA31945,PA448084,1,8281,8281
PA128,PA134687942,1,8282,8282
PA29731,PA164760860,1,8283,8283
PA29731,PA449165,1,8284,8284
PA29731,PA449177,1,8285,8285
PA29731,PA449212,1,8286,8286
PA29731,PA449412,1,8287,8287
PA29731,PA450379,1,8288,8288
PA29731,PA450428,1,8289,8289
PA29731,PA451663,1,8290,8290
PA29731,PA451879,1,8291,8291
PA130,PA164776964,1,8292,8292
PA166,PA152432599,1,8293,8293
PA37069,PA166182884,1,8294,8294
PA128,PA164746007,1,8295,8295
PA130,PA164746007,1,8296,8296
PA267,PA164746007,1,8297,8297
PA117,PA164748726,1,8298,8298
PA124,PA448927,1,8299,8299
PA28469,PA448927,0,8300,8300
PA130,PA450434,1,8301,8301
PA34896,PA450434,1,8302,8302
PA85,PA450434,1,8303,8303
PA128,PA164712951,1,8304,8304
PA126,PA451949,1,8305,8305
PA39,PA450390,1,8306,8306
PA113,PA448073,1,8307,8307
PA128,PA448073,1,8308,8308
PA129,PA448073,1,8309,8309
PA134872551,PA448073,1,8310,8310
PA152208656,PA448073,1,8311,8311
PA24429,PA448073,1,8312,8312
PA24572,PA448073,1,8313,8313
PA24692,PA448073,1,8314,8314
PA26490,PA448073,1,8315,8315
PA26491,PA448073,1,8316,8316
PA27478,PA448073,1,8317,8317
PA311,PA448073,1,8318,8318
PA312,PA448073,0,8319,8319
PA31943,PA448073,1,8320,8320
PA31945,PA448073,1,8321,8321
PA38592,PA448073,1,8322,8322
PA83,PA448073,1,8323,8323
PA28469,PA166176008,1,8324,8324
PA116,PA449441,1,8325,8325
PA121,PA449441,0,8326,8326
PA123,PA449441,0,8327,8327
PA124,PA449441,1,8328,8328
PA130,PA449441,0,8329,8329
PA131,PA449441,0,8330,8330
PA18,PA449441,0,8331,8331
PA193,PA449441,1,8332,8332
PA267,PA449441,1,8333,8333
PA29349,PA449441,1,8334,8334
PA29778,PA449441,1,8335,8335
PA35072,PA449441,1,8336,8336
PA361,PA449441,1,8337,8337
PA378,PA449441,1,8338,8338
PA390,PA449441,1,8339,8339
PA391,PA449441,1,8340,8340
PA420,PA449441,1,8341,8341
PA244,PA164712863,1,8342,8342
PA35845,PA164712863,1,8343,8343
PA116,PA451260,1,8344,8344
PA128,PA451260,1,8345,8345
PA130,PA451260,1,8346,8346
PA131,PA451260,1,8347,8347
PA244,PA451260,1,8348,8348
PA267,PA451260,1,8349,8349
PA37178,PA451260,1,8350,8350
PA37182,PA451260,1,8351,8351
PA378,PA451260,1,8352,8352
PA420,PA451260,0,8353,8353
PA55,PA451260,1,8354,8354
PA130,PA166123386,1,8355,8355
PA124,PA166272921,1,8356,8356
PA126,PA166272921,1,8357,8357
PA117,PA133822447,1,8358,8358
PA117,PA164712362,1,8359,8359
PA117,PA164712462,1,8360,8360
PA117,PA164712720,1,8361,8361
PA117,PA164712741,1,8362,8362
PA117,PA164712898,1,8363,8363
PA117,PA164713257,1,8364,8364
PA117,PA164745398,1,8365,8365
PA117,PA164747026,1,8366,8366
PA117,PA164748726,1,8367,8367
PA117,PA166227621,1,8368,8368
PA117,PA166320903,1,8369,8369
PA117,PA166320904,1,8370,8370
PA117,PA166320921,1,8371,8371
PA117,PA448084,1,8372,8372
PA117,PA448591,1,8373,8373
PA117,PA448685,1,8374,8374
PA117,PA448687,1,8375,8375
PA117,PA449014,1,8376,8376
PA117,PA449061,1,8377,8377
PA117,PA449088,1,8378,8378
PA117,PA449599,1,8379,8379
PA117,PA449690,1,8380,8380
PA117,PA449841,1,8381,8381
PA117,PA449900,1,8382,8382
PA117,PA449918,1,8383,8383
PA117,PA450213,1,8384,8384
PA117,PA450243,1,8385,8385
PA117,PA450401,1,8386,8386
PA117,PA450464,1,8387,8387
PA117,PA450530,1,8388,8388
PA117,PA450550,1,8389,8389
PA117,PA450586,1,8390,8390
PA117,PA450588,1,8391,8391
PA117,PA450626,1,8392,8392
PA117,PA450649,1,8393,8393
PA117,PA450688,1,8394,8394
PA117,PA450741,1,8395,8395
PA117,PA450801,1,8396,8396
PA117,PA451145,1,8397,8397
PA117,PA451201,1,8398,8398
PA117,PA451232,1,8399,8399
PA117,PA451257,1,8400,8400
PA117,PA451333,1,8401,8401
PA117,PA451527,1,8402,8402
PA117,PA451566,1,8403,8403
PA117,PA451735,0,8404,8404
PA117,PA451846,1,8405,8405
PA117,PA451866,1,8406,8406
PA117,PA452233,1,8407,8407
PA117,PA452618,1,8408,8408
PA117,PA452619,1,8409,8409
PA361,PA166182641,1,8410,8410
PA156,PA166182723,1,8411,8411
PA266,PA166182723,1,8412,8412
PA27844,PA166182723,1,8413,8413
PA27886,PA166182723,1,8414,8414
PA27846,PA131301952,1,8415,8415
PA27846,PA134687924,1,8416,8416
PA27846,PA152241907,1,8417,8417
PA27846,PA448803,1,8418,8418
PA27846,PA449383,1,8419,8419
PA27846,PA451743,1,8420,8420
PA24597,PA450935,1,8421,8421
PA33,PA450935,1,8422,8422
PA34,PA450935,1,8423,8423
PA39,PA450935,1,8424,8424
PA267,PA451093,1,8425,8425
PA267,PA165958363,1,8426,8426
PA107,PA452619,1,8427,8427
PA117,PA452619,1,8428,8428
PA136,PA452619,1,8429,8429
PA27478,PA452619,1,8430,8430
PA28529,PA452619,1,8431,8431
PA29556,PA452619,1,8432,8432
PA31891,PA452619,1,8433,8433
PA31942,PA452619,1,8434,8434
PA31943,PA452619,1,8435,8435
PA31945,PA452619,1,8436,8436
PA36017,PA452619,1,8437,8437
PA139,PA448970,0,8438,8438
PA42,PA448970,1,8439,8439
PA193,PA10026,0,8440,8440
PA193,PA10066,0,8441,8441
PA193,PA10074,0,8442,8442
PA193,PA164712362,1,8443,8443
PA193,PA164712462,1,8444,8444
PA193,PA164712741,1,8445,8445
PA193,PA164713257,1,8446,8446
PA193,PA164752812,1,8447,8447
PA193,PA164783479,0,8448,8448
PA193,PA165958365,1,8449,8449
PA193,PA165958374,1,8450,8450
PA193,PA166122595,1,8451,8451
PA193,PA166182150,1,8452,8452
PA193,PA448385,0,8453,8453
PA193,PA448687,0,8454,8454
PA193,PA448689,0,8455,8455
PA193,PA448785,0,8456,8456
PA193,PA449015,0,8457,8457
PA193,PA449061,1,8458,8458
PA193,PA449283,0,8459,8459
PA193,PA449441,1,8460,8460
PA193,PA449673,0,8461,8461
PA193,PA449690,1,8462,8462
PA193,PA450164,0,8463,8463
PA193,PA450522,0,8464,8464
PA193,PA450530,0,8465,8465
PA193,PA450657,0,8466,8466
PA193,PA450688,0,8467,8467
PA193,PA450732,0,8468,8468
PA193,PA450801,0,8469,8469
PA193,PA450947,0,8470,8470
PA193,PA451201,0,8471,8471
PA193,PA451257,0,8472,8472
PA193,PA451333,0,8473,8473
PA193,PA451566,1,8474,8474
PA193,PA451744,0,8475,8475
PA193,PA451846,0,8476,8476
PA193,PA451866,0,8477,8477
PA193,PA451974,0,8478,8478
PA193,PA452229,1,8479,8479
PA193,PA452233,1,8480,8480
PA193,PA452618,1,8481,8481
PA123,PA450616,0,8482,8482
PA124,PA450616,1,8483,8483
PA126,PA450616,1,8484,8484
PA128,PA450616,1,8485,8485
PA130,PA450616,1,8486,8486
PA131,PA450616,1,8487,8487
PA18,PA450616,1,8488,8488
PA182,PA450616,0,8489,8489
PA183,PA450616,1,8490,8490
PA267,PA450616,1,8491,8491
PA33919,PA450616,1,8492,8492
PA35055,PA450616,1,8493,8493
PA35056,PA450616,0,8494,8494
PA35057,PA450616,0,8495,8495
PA35068,PA450616,1,8496,8496
PA35072,PA450616,0,8497,8497
PA378,PA450616,1,8498,8498
PA31274,PA166228921,1,8499,8499
PA304,PA10389,1,8500,8500
PA304,PA448383,1,8501,8501
PA304,PA449072,1,8502,8502
PA304,PA449373,1,8503,8503
PA304,PA449646,1,8504,8504
PA304,PA450226,1,8505,8505
PA304,PA450243,1,8506,8506
PA304,PA450488,1,8507,8507
PA304,PA451108,1,8508,8508
PA304,PA451131,1,8509,8509
PA304,PA451209,1,8510,8510
PA293,PA451268,1,8511,8511
PA124,PA165374673,0,8512,8512
PA130,PA165374673,1,8513,8513
PA131,PA165374673,1,8514,8514
PA134865839,PA165374673,1,8515,8515
PA134971947,PA165374673,1,8516,8516
PA361,PA165374673,1,8517,8517
PA31274,PA449753,1,8518,8518
PA37188,PA166114434,1,8519,8519
